Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,Temperature_K,Density,Wind_power
174,2009,6,23,22,False,0.663656885,66,30,11.5,1,10.0,80,13.0,29.78,0,292.0388888888889,1.2029939072256115,5978.27452053126
175,2009,6,24,1,False,0.757609921,63,32,7.9,1,10.0,86,10.0,29.78,0,290.3722222222222,1.2098988027078026,2736.726616925222
175,2009,6,24,4,True,0.554678692,63,32,7.9,1,10.0,90,7.0,29.79,0,290.3722222222222,1.2103050816878924,939.0124402264407
175,2009,6,24,7,True,0.351747463,63,32,7.9,1,10.0,78,3.0,29.83,1983,290.3722222222222,1.2119301976082522,74.01568114633118
175,2009,6,24,10,True,0.148816234,63,32,7.9,1,10.0,73,6.0,29.87,25265,290.3722222222222,1.213555313528612,592.919449102491
175,2009,6,24,13,True,0.054114994,63,32,7.9,0,10.0,68,10.0,29.88,35033,290.3722222222222,1.2139615925087017,2745.9164309511625
175,2009,6,24,16,True,0.257046223,63,32,7.9,0,10.0,59,6.0,29.85,18600,290.3722222222222,1.2127427555684323,592.5224491365702
175,2009,6,24,19,True,0.459977452,63,32,7.9,1,10.0,70,8.0,29.87,1060,290.3722222222222,1.213555313528612,1405.4386941688674
175,2009,6,24,22,False,0.662908681,63,32,7.9,1,10.0,83,13.0,29.91,0,290.3722222222222,1.2151804294489716,6038.835405224203
176,2009,6,25,1,False,0.757609921,65,26,8.6,1,10.0,86,7.0,29.91,0,291.4833333333333,1.2105482590201349,939.2011088056377
176,2009,6,25,4,True,0.554678692,65,26,8.6,2,10.0,83,5.0,29.92,0,291.4833333333333,1.2109529892973063,342.38889135171155
176,2009,6,25,7,True,0.351747463,65,26,8.6,1,10.0,72,3.0,29.94,2539,291.4833333333333,1.2117624498516497,74.00543636120231
176,2009,6,25,10,True,0.148816234,65,26,8.6,1,10.0,70,8.0,29.93,22145,291.4833333333333,1.211357719574478,1402.8936238760011
176,2009,6,25,13,True,0.054114994,65,26,8.6,1,10.0,51,5.0,29.91,33481,291.4833333333333,1.2105482590201349,342.2744565618213
176,2009,6,25,16,True,0.257046223,65,26,8.6,2,10.0,51,18.0,29.91,22023,291.4833333333333,1.2105482590201349,15969.157045348331
176,2009,6,25,19,True,0.459977452,65,26,8.6,2,10.0,72,16.0,29.91,1886,291.4833333333333,1.2105482590201349,11215.64939261776
176,2009,6,25,22,False,0.662908681,65,26,8.6,1,10.0,75,9.0,29.92,0,291.4833333333333,1.2109529892973063,1996.8120143631818
177,2009,6,26,1,False,0.759593679,63,29,9.8,1,10.0,80,8.0,29.9,0,290.3722222222222,1.2147741504688816,1406.8502496032518
177,2009,6,26,4,True,0.556433409,63,29,9.8,3,10.0,83,13.0,29.91,0,290.3722222222222,1.2151804294489716,6038.835405224203
177,2009,6,26,7,True,0.353273138,63,29,9.8,4,9.0,83,3.0,29.92,0,290.3722222222222,1.2155867084290615,74.23899362716155
177,2009,6,26,10,True,0.150112867,63,29,9.8,1,10.0,68,6.0,29.93,0,290.3722222222222,1.2159929874091515,594.1104490002527
177,2009,6,26,13,True,0.053047404,63,29,9.8,1,10.0,61,9.0,29.91,2668,290.3722222222222,1.2151804294489716,2003.7828904908708
177,2009,6,26,16,True,0.256207675,63,29,9.8,1,10.0,57,16.0,29.87,21718,290.3722222222222,1.213555313528612,11243.50955335094
177,2009,6,26,19,True,0.459367946,63,29,9.8,2,10.0,67,13.0,29.87,2086,290.3722222222222,1.213555313528612,6030.759396658205
177,2009,6,26,22,False,0.662528217,63,29,9.8,0,10.0,80,8.0,29.9,0,290.3722222222222,1.2147741504688816,1406.8502496032518
178,2009,6,27,1,False,0.759593679,70,30,9.7,0,10.0,80,9.0,29.88,0,294.26111111111106,1.1979181481989225,1975.3180938389246
178,2009,6,27,4,True,0.556433409,70,30,9.7,0,10.0,86,7.0,29.88,0,294.26111111111106,1.1979181481989225,929.4020660997958
178,2009,6,27,7,True,0.353273138,70,30,9.7,1,10.0,75,0.0,29.91,8376,294.26111111111106,1.1991208772633795,0.0
178,2009,6,27,10,True,0.150112867,70,30,9.7,0,9.0,71,3.0,29.92,27771,294.26111111111106,1.1995217869515316,73.25786772728027
178,2009,6,27,13,True,0.053047404,70,30,9.7,0,10.0,43,10.0,29.89,32483,294.26111111111106,1.198319057887075,2710.5338512185676
178,2009,6,27,16,True,0.256207675,70,30,9.7,0,10.0,34,21.0,29.86,20505,294.26111111111106,1.197116328822618,25077.059361813168
178,2009,6,27,19,True,0.459367946,70,30,9.7,0,10.0,43,17.0,29.85,1950,294.26111111111106,1.196715419134466,13299.031663079597
178,2009,6,27,22,False,0.662528217,70,30,9.7,0,10.0,53,8.0,29.87,0,294.26111111111106,1.1975172385107704,1386.8647314011403
179,2009,6,28,1,False,0.759593679,70,30,11.6,0,10.0,65,5.0,29.85,0,294.26111111111106,1.196715419134466,338.3633132271422
179,2009,6,28,4,True,0.556433409,70,30,11.6,1,10.0,72,10.0,29.84,0,294.26111111111106,1.1963145094463137,2705.9996694667802
179,2009,6,28,7,True,0.353273138,70,30,11.6,0,10.0,68,0.0,29.87,8112,294.26111111111106,1.1975172385107704,0.0
179,2009,6,28,10,True,0.150112867,70,30,11.6,0,10.0,56,6.0,29.87,27692,294.26111111111106,1.1975172385107704,585.083558559856
179,2009,6,28,13,True,0.053047404,70,30,11.6,1,10.0,48,20.0,29.84,32832,294.26111111111106,1.1963145094463137,21647.997355734242
179,2009,6,28,16,True,0.256207675,70,30,11.6,1,10.0,50,23.0,29.8,20767,294.26111111111106,1.1947108706937046,32879.76406690311
179,2009,6,28,19,True,0.459367946,70,30,11.6,1,9.0,70,15.0,29.78,1996,294.26111111111106,1.1939090513174002,9114.385448355642
179,2009,6,28,22,False,0.662528217,70,30,11.6,1,10.0,81,11.0,29.81,0,294.26111111111106,1.1951117803818567,3598.064562513306
180,2009,6,29,1,False,0.760451977,62,30,13.3,0,10.0,84,9.0,29.8,0,289.81666666666666,1.2130321982869139,2000.2405450555493
180,2009,6,29,4,True,0.557062147,62,30,13.3,1,10.0,93,14.0,29.8,0,289.81666666666666,1.2130321982869139,7529.02613941348
180,2009,6,29,7,True,0.353672316,62,30,13.3,1,9.0,84,11.0,29.82,8254,289.81666666666666,1.2138463138562339,3654.467705797391
180,2009,6,29,10,True,0.150282486,62,30,13.3,1,10.0,70,15.0,29.82,29225,289.81666666666666,1.2138463138562339,9266.58790914064
180,2009,6,29,13,True,0.053107345,62,30,13.3,1,9.0,61,20.0,29.8,34434,289.81666666666666,1.2130321982869139,21950.513525986826
180,2009,6,29,16,True,0.256497175,62,30,13.3,1,8.0,61,18.0,29.77,21417,289.81666666666666,1.2118110249329337,15985.815040618441
180,2009,6,29,19,True,0.459887006,62,30,13.3,1,10.0,72,14.0,29.78,2070,289.81666666666666,1.2122180827175937,7523.973101736021
180,2009,6,29,22,False,0.663276836,62,30,13.3,0,10.0,78,6.0,29.82,0,289.81666666666666,1.2138463138562339,593.061626185001
181,2009,6,30,1,False,0.761581921,65,32,8.1,0,10.0,78,6.0,29.81,0,291.4833333333333,1.2065009562484192,589.4728277695232
181,2009,6,30,4,True,0.55819209,65,32,8.1,1,10.0,87,6.0,29.79,0,291.4833333333333,1.205691495694076,589.0773411356624
181,2009,6,30,7,True,0.35480226,65,32,8.1,1,10.0,75,0.0,29.81,1645,291.4833333333333,1.2065009562484192,0.0
181,2009,6,30,10,True,0.151412429,65,32,8.1,1,10.0,73,7.0,29.82,18567,291.4833333333333,1.206905686525591,936.3750272345073
181,2009,6,30,13,True,0.051977401,65,32,8.1,1,10.0,62,8.0,29.81,34320,291.4833333333333,1.2065009562484192,1397.2689250833141
181,2009,6,30,16,True,0.255367232,65,32,8.1,2,10.0,59,15.0,29.77,22350,291.4833333333333,1.2048820351397331,9198.153976590651
181,2009,6,30,19,True,0.458757062,65,32,8.1,1,10.0,70,10.0,29.78,2137,291.4833333333333,1.2052867654169046,2726.2944343459817
181,2009,6,30,22,False,0.662146893,65,32,8.1,2,10.0,78,8.0,29.82,0,291.4833333333333,1.206905686525591,1397.7376499827049
182,2009,7,1,1,False,0.762443439,65,31,8.6,2,10.0,81,6.0,29.81,0,291.4833333333333,1.2065009562484192,589.4728277695232
182,2009,7,1,4,True,0.558823529,65,31,8.6,4,10.0,75,5.0,29.82,0,291.4833333333333,1.206905686525591,341.2445434528088
182,2009,7,1,7,True,0.35520362,65,31,8.6,4,10.0,75,3.0,29.84,1748,291.4833333333333,1.2077151470799339,73.7582572150393
182,2009,7,1,10,True,0.15158371,65,31,8.6,1,10.0,70,5.0,29.84,15670,291.4833333333333,1.2077151470799339,341.4734130325893
182,2009,7,1,13,True,0.052036199,65,31,8.6,1,10.0,55,8.0,29.83,35405,291.4833333333333,1.2073104168027624,1398.2063748820956
182,2009,7,1,16,True,0.255656109,65,31,8.6,1,10.0,55,15.0,29.8,21784,291.4833333333333,1.2060962259712475,9207.423194571762
182,2009,7,1,19,True,0.459276018,65,31,8.6,1,10.0,75,16.0,29.81,2106,291.4833333333333,1.2065009562484192,11178.151400666513
182,2009,7,1,22,False,0.662895928,65,31,8.6,1,10.0,84,9.0,29.84,0,291.4833333333333,1.2077151470799339,1991.472944806061
183,2009,7,2,1,False,0.763306908,64,29,12.3,1,10.0,87,7.0,29.85,0,290.92777777777775,1.2104269025396768,939.1069546567569
183,2009,7,2,4,True,0.559456399,64,29,12.3,4,10.0,83,8.0,29.85,0,290.92777777777775,1.2104269025396768,1401.8156291086284
183,2009,7,2,7,True,0.355605889,64,29,12.3,4,10.0,75,0.0,29.87,2399,290.92777777777775,1.2112379088395357,0.0
183,2009,7,2,10,True,0.151755379,64,29,12.3,1,10.0,68,10.0,29.88,22313,290.92777777777775,1.2116434119894652,2740.6728301511343
183,2009,7,2,13,True,0.05209513,64,29,12.3,1,10.0,57,17.0,29.87,34373,290.92777777777775,1.2112379088395357,13460.41928065885
183,2009,7,2,16,True,0.25594564,64,29,12.3,1,10.0,59,21.0,29.86,21804,290.92777777777775,1.2108324056896063,25364.382210498177
183,2009,7,2,19,True,0.459796149,64,29,12.3,1,10.0,75,18.0,29.88,1953,290.92777777777775,1.2116434119894652,15983.603945441413
183,2009,7,2,22,False,0.663646659,64,29,12.3,1,10.0,81,10.0,29.93,0,290.92777777777775,1.213670927739113,2745.258962731708
184,2009,7,3,1,False,0.764172336,61,29,14.4,2,10.0,81,7.0,29.92,0,289.26111111111106,1.2202560256873216,946.732857457466
184,2009,7,3,4,True,0.560090703,61,29,14.4,4,10.0,80,10.0,29.92,0,289.26111111111106,1.2202560256873216,2760.1541033745366
184,2009,7,3,7,True,0.35600907,61,29,14.4,4,9.0,81,9.0,29.94,2670,289.26111111111106,1.2210717048488775,2013.4973629785936
184,2009,7,3,10,True,0.151927438,61,29,14.4,1,10.0,65,14.0,29.96,27457,289.26111111111106,1.221887384010433,7583.988344766226
184,2009,7,3,13,True,0.052154195,61,29,14.4,1,10.0,59,20.0,29.95,34647,289.26111111111106,1.2214795444296553,22103.373100552773
184,2009,7,3,16,True,0.256235828,61,29,14.4,2,10.0,63,23.0,29.94,21996,289.26111111111106,1.2210717048488775,33605.24336812147
184,2009,7,3,19,True,0.46031746,61,29,14.4,1,10.0,80,20.0,29.95,2118,289.26111111111106,1.2214795444296553,22103.373100552773
184,2009,7,3,22,False,0.664399093,61,29,14.4,2,10.0,83,15.0,29.98,0,289.26111111111106,1.2227030631719888,9334.200954702343
185,2009,7,4,1,False,0.764172336,64,27,11.0,3,10.0,86,10.0,29.98,0,290.92777777777775,1.2156984434887608,2749.8450953122824
185,2009,7,4,4,True,0.560090703,64,27,11.0,4,10.0,83,8.0,29.97,0,290.92777777777775,1.215292940338831,1407.4510688236378
185,2009,7,4,7,True,0.35600907,64,27,11.0,3,10.0,78,0.0,30.0,1643,290.92777777777775,1.2165094497886197,0.0
185,2009,7,4,10,True,0.151927438,64,27,11.0,1,10.0,63,7.0,30.01,18585,290.92777777777775,1.2169149529385495,944.1406937771952
185,2009,7,4,13,True,0.052154195,64,27,11.0,1,10.0,55,21.0,29.99,34902,290.92777777777775,1.2161039466386903,25474.80986245279
185,2009,7,4,16,True,0.256235828,64,27,11.0,1,10.0,57,17.0,29.97,21778,290.92777777777775,1.215292940338831,13505.482619395572
185,2009,7,4,19,True,0.46031746,64,27,11.0,1,10.0,70,14.0,29.97,2075,290.92777777777775,1.215292940338831,7543.058071976684
185,2009,7,4,22,False,0.664399093,64,27,11.0,1,10.0,78,11.0,29.99,0,290.92777777777775,1.2161039466386903,3661.2646503535975
186,2009,7,5,1,False,0.765039728,61,27,15.1,3,10.0,78,8.0,29.98,0,289.26111111111106,1.2227030631719888,1416.0328559429925
186,2009,7,5,4,True,0.560726447,61,27,15.1,4,10.0,78,8.0,29.98,0,289.26111111111106,1.2227030631719888,1416.0328559429925
186,2009,7,5,7,True,0.356413167,61,27,15.1,4,10.0,80,10.0,30.01,1093,289.26111111111106,1.2239265819143224,2768.4567059582173
186,2009,7,5,10,True,0.152099886,61,27,15.1,2,10.0,70,17.0,30.02,10324,289.26111111111106,1.2243344214951,13605.960094872007
186,2009,7,5,13,True,0.052213394,61,27,15.1,3,10.0,72,18.0,30.03,29059,289.26111111111106,1.224742261075878,16156.399682096771
186,2009,7,5,16,True,0.256526674,61,27,15.1,1,10.0,63,21.0,30.02,21963,289.26111111111106,1.2243344214951,25647.22093193765
186,2009,7,5,19,True,0.460839955,61,27,15.1,3,10.0,72,22.0,30.03,2095,289.26111111111106,1.224742261075878,29498.17280777888
186,2009,7,5,22,False,0.665153235,61,27,15.1,3,10.0,75,11.0,30.05,0,289.26111111111106,1.2255579402374337,3689.7273263143325
187,2009,7,6,1,False,0.766174801,62,27,15.8,4,10.0,75,11.0,30.04,0,289.81666666666666,1.2228015851187548,3681.4289028220537
187,2009,7,6,4,True,0.561861521,62,27,15.8,3,10.0,75,14.0,30.03,0,289.81666666666666,1.2223945273340948,7587.136072704256
187,2009,7,6,7,True,0.357548241,62,27,15.8,2,10.0,70,13.0,30.04,7462,289.81666666666666,1.2228015851187548,6076.708714876071
187,2009,7,6,10,True,0.15323496,62,27,15.8,1,10.0,56,17.0,30.05,29899,289.81666666666666,1.2232086429034148,13593.449380213327
187,2009,7,6,13,True,0.05107832,62,27,15.8,0,10.0,51,22.0,30.03,35486,289.81666666666666,1.2223945273340948,29441.627150931097
187,2009,7,6,16,True,0.2553916,62,27,15.8,1,10.0,56,22.0,30.0,22253,289.81666666666666,1.2211733539801146,29412.2149359951
187,2009,7,6,19,True,0.459704881,62,27,15.8,1,10.0,72,18.0,29.97,2065,289.81666666666666,1.2199521806261344,16093.21050612478
187,2009,7,6,22,False,0.664018161,62,27,15.8,2,10.0,80,10.0,29.98,0,289.81666666666666,1.2203592384107946,2760.387565054887
188,2009,7,7,1,False,0.767918089,62,27,12.9,3,10.0,78,13.0,29.95,0,289.81666666666666,1.2191380650568144,6058.502863200344
188,2009,7,7,4,True,0.563139932,62,27,12.9,4,10.0,80,9.0,29.93,0,289.81666666666666,1.2183239494874942,2008.966426627939
188,2009,7,7,7,True,0.358361775,62,27,12.9,1,10.0,78,0.0,29.94,2844,289.81666666666666,1.2187310072721544,0.0
188,2009,7,7,10,True,0.153583618,62,27,12.9,1,10.0,65,18.0,29.96,21133,289.81666666666666,1.2195451228414744,16087.840732849463
188,2009,7,7,13,True,0.051194539,62,27,12.9,2,10.0,65,22.0,29.97,29027,289.81666666666666,1.2199521806261344,29382.8027210591
188,2009,7,7,16,True,0.255972696,62,27,12.9,2,10.0,63,18.0,29.93,22350,289.81666666666666,1.2183239494874942,16071.731413023512
188,2009,7,7,19,True,0.460750853,62,27,12.9,1,10.0,67,13.0,29.91,2045,289.81666666666666,1.2175098339181742,6050.411373566687
188,2009,7,7,22,False,0.66552901,62,27,12.9,0,10.0,72,7.0,29.93,0,289.81666666666666,1.2183239494874942,945.2338605396203
189,2009,7,8,1,False,0.767918089,64,28,17.7,0,10.0,78,6.0,29.92,0,290.92777777777775,1.2132654245891834,592.7778150225682
189,2009,7,8,4,True,0.563139932,64,28,17.7,1,10.0,80,11.0,29.91,0,290.92777777777775,1.212859921439254,3651.4980224100063
189,2009,7,8,7,True,0.358361775,64,28,17.7,1,10.0,72,13.0,29.95,8087,290.92777777777775,1.214481934038972,6035.364234433372
189,2009,7,8,10,True,0.153583618,64,28,17.7,1,10.0,53,11.0,29.95,28523,290.92777777777775,1.214481934038972,3656.381336381802
189,2009,7,8,13,True,0.051194539,64,28,17.7,0,10.0,55,24.0,29.96,33563,290.92777777777775,1.2148874371889016,37988.49911887945
189,2009,7,8,16,True,0.255972696,64,28,17.7,1,10.0,53,29.0,29.91,21125,290.92777777777775,1.212859921439254,66909.38036706058
189,2009,7,8,19,True,0.460750853,64,28,17.7,2,10.0,70,17.0,29.91,1980,290.92777777777775,1.212859921439254,13478.444616153538
189,2009,7,8,22,False,0.66552901,64,28,17.7,1,10.0,80,22.0,29.94,0,290.92777777777775,1.2140764308890426,29241.284063110823
190,2009,7,9,1,False,0.768792711,60,26,14.7,3,10.0,83,16.0,29.95,0,288.7055555555555,1.2238300352111697,11338.704168798631
190,2009,7,9,4,True,0.563781321,60,26,14.7,3,10.0,90,11.0,29.96,0,288.7055555555555,1.2242386595968828,3685.755432639869
190,2009,7,9,7,True,0.358769932,60,26,14.7,3,10.0,83,8.0,29.98,6537,288.7055555555555,1.2250559083683095,1418.7577252945864
190,2009,7,9,10,True,0.153758542,60,26,14.7,3,10.0,75,16.0,30.01,29343,288.7055555555555,1.2262817815254492,11361.419435914755
190,2009,7,9,13,True,0.051252847,60,26,14.7,1,10.0,59,24.0,29.99,34620,288.7055555555555,1.2254645327540226,38319.235920706655
190,2009,7,9,16,True,0.256264237,60,26,14.7,1,10.0,59,17.0,29.96,21575,288.7055555555555,1.2242386595968828,13604.895898241679
190,2009,7,9,19,True,0.461275626,60,26,14.7,1,10.0,72,14.0,29.97,2026,288.7055555555555,1.2246472839825961,7601.118441611081
190,2009,7,9,22,False,0.666287016,60,26,14.7,1,10.0,78,17.0,29.99,0,288.7055555555555,1.2254645327540226,13618.518958219893
191,2009,7,10,1,False,0.770547945,61,28,14.6,3,10.0,83,9.0,29.98,0,289.26111111111106,1.2227030631719888,2016.187406215706
191,2009,7,10,4,True,0.565068493,61,28,14.6,1,10.0,86,9.0,29.98,0,289.26111111111106,1.2227030631719888,2016.187406215706
191,2009,7,10,7,True,0.359589041,61,28,14.6,1,10.0,75,10.0,29.99,2162,289.26111111111106,1.2231109027527665,2766.6116831618438
191,2009,7,10,10,True,0.154109589,61,28,14.6,2,10.0,65,15.0,30.01,27381,289.26111111111106,1.2239265819143224,9343.541382608983
191,2009,7,10,13,True,0.051369863,61,28,14.6,3,10.0,65,21.0,30.01,32108,289.26111111111106,1.2239265819143224,25638.67755387905
191,2009,7,10,16,True,0.256849315,61,28,14.6,2,10.0,63,21.0,29.98,20796,289.26111111111106,1.2227030631719888,25613.04741970323
191,2009,7,10,19,True,0.462328767,61,28,14.6,2,10.0,75,20.0,29.96,1995,289.26111111111106,1.221887384010433,22110.753191738266
191,2009,7,10,22,False,0.667808219,61,28,14.6,3,10.0,87,22.0,29.99,0,289.26111111111106,1.2231109027527665,29458.881202307304
192,2009,7,11,1,False,0.770547945,62,28,13.3,4,10.0,90,18.0,29.99,0,289.81666666666666,1.2207662961954544,16103.950052675415
192,2009,7,11,4,True,0.565068493,62,28,13.3,3,10.0,93,7.0,29.99,0,289.81666666666666,1.2207662961954544,947.1287496686671
192,2009,7,11,7,True,0.359589041,62,28,13.3,3,10.0,83,7.0,30.0,1846,289.81666666666666,1.2211733539801146,947.4445645235085
192,2009,7,11,10,True,0.154109589,62,28,13.3,3,10.0,68,13.0,30.02,22926,289.81666666666666,1.2219874695494346,6072.662970059242
192,2009,7,11,13,True,0.051369863,62,28,13.3,3,10.0,53,18.0,30.02,30448,289.81666666666666,1.2219874695494346,16120.059372501368
192,2009,7,11,16,True,0.256849315,62,28,13.3,4,10.0,65,23.0,30.01,14217,289.81666666666666,1.2215804117647748,33619.24354488742
192,2009,7,11,19,True,0.462328767,62,28,13.3,3,10.0,81,11.0,30.0,1398,289.81666666666666,1.2211733539801146,3676.5268669993875
192,2009,7,11,22,False,0.667808219,62,28,13.3,3,10.0,83,16.0,30.0,0,289.81666666666666,1.2211733539801146,11314.090193260323
193,2009,7,12,1,False,0.771428571,62,28,16.1,3,10.0,90,9.0,30.01,0,289.81666666666666,1.2215804117647748,2014.3361999032566
193,2009,7,12,4,True,0.565714286,62,28,16.1,3,10.0,93,14.0,30.02,0,289.81666666666666,1.2219874695494346,7584.609553865527
193,2009,7,12,7,True,0.36,62,28,16.1,3,10.0,93,11.0,30.05,6342,289.81666666666666,1.2232086429034148,3682.65441177772
193,2009,7,12,10,True,0.154285714,62,28,16.1,2,10.0,65,14.0,30.07,28764,289.81666666666666,1.224022758472735,7597.242148059175
193,2009,7,12,13,True,0.051428571,62,28,16.1,2,10.0,55,20.0,30.07,33909,289.81666666666666,1.224022758472735,22149.394017665232
193,2009,7,12,16,True,0.257142857,62,28,16.1,2,10.0,53,28.0,30.05,21038,289.81666666666666,1.2232086429034148,60737.51288305372
193,2009,7,12,19,True,0.462857143,62,28,16.1,2,10.0,67,23.0,30.04,2011,289.81666666666666,1.2228015851187548,33652.851585752
193,2009,7,12,22,False,0.668571429,62,28,16.1,0,10.0,78,17.0,30.05,0,289.81666666666666,1.2232086429034148,13593.449380213327
194,2009,7,13,1,False,0.774341352,70,28,10.6,0,10.0,83,10.0,30.02,0,294.26111111111106,1.203530883833054,2722.3227237732144
194,2009,7,13,4,True,0.568155785,70,28,10.6,1,10.0,86,6.0,30.0,0,294.26111111111106,1.2027290644567497,587.62995503166
194,2009,7,13,7,True,0.361970218,70,28,10.6,1,10.0,70,0.0,30.03,8059,294.26111111111106,1.2039317935212064,0.0
194,2009,7,13,10,True,0.155784651,70,28,10.6,0,10.0,63,3.0,30.01,28056,294.26111111111106,1.203129974144902,73.47822896041714
194,2009,7,13,13,True,0.050400916,70,28,10.6,0,10.0,28,13.0,29.95,32729,294.26111111111106,1.2007245160159885,5966.996787897606
194,2009,7,13,16,True,0.256586483,70,28,10.6,0,10.0,34,23.0,29.91,20746,294.26111111111106,1.1991208772633795,33001.132323525904
194,2009,7,13,19,True,0.46277205,70,28,10.6,0,10.0,54,24.0,29.88,1753,294.26111111111106,1.1979181481989225,37457.88385353813
194,2009,7,13,22,False,0.668957617,70,28,10.6,0,10.0,65,9.0,29.89,0,294.26111111111106,1.198319057887075,1975.9791775383358
195,2009,7,14,1,False,0.774341352,73,30,10.4,0,10.0,72,5.0,29.87,0,295.92777777777775,1.190772815668237,336.6830816817989
195,2009,7,14,4,True,0.568155785,73,30,10.4,1,10.0,72,6.0,29.85,0,295.92777777777775,1.1899755121425133,581.3988181992814
195,2009,7,14,7,True,0.361970218,73,30,10.4,1,10.0,63,0.0,29.86,7896,295.92777777777775,1.190374163905375,0.0
195,2009,7,14,10,True,0.155784651,73,30,10.4,0,10.0,64,5.0,29.86,27500,295.92777777777775,1.190374163905375,336.5703655513397
195,2009,7,14,13,True,0.050400916,73,30,10.4,0,10.0,33,13.0,29.83,32195,295.92777777777775,1.1891782086167897,5909.617448803491
195,2009,7,14,16,True,0.256586483,73,30,10.4,0,10.0,43,22.0,29.81,20315,295.92777777777775,1.1883809050910659,28622.40196484011
195,2009,7,14,19,True,0.46277205,73,30,10.4,1,10.0,68,18.0,29.82,1952,295.92777777777775,1.1887795568539279,15681.991440032476
195,2009,7,14,22,False,0.668957617,73,30,10.4,1,10.0,81,11.0,29.87,0,295.92777777777775,1.190772815668237,3585.001453747795
196,2009,7,15,1,False,0.776119403,62,30,14.7,1,10.0,87,11.0,29.86,0,289.81666666666666,1.215474544994874,3659.369741620056
196,2009,7,15,4,False,0.56946039,62,30,14.7,1,10.0,90,9.0,29.88,0,289.81666666666666,1.216288660564194,2005.6103183308662
196,2009,7,15,7,True,0.362801378,62,30,14.7,1,10.0,84,10.0,29.93,2734,289.81666666666666,1.2183239494874942,2755.783849969738
196,2009,7,15,10,True,0.156142365,62,30,14.7,1,10.0,63,14.0,29.96,20080,289.81666666666666,1.2195451228414744,7569.45044083315
196,2009,7,15,13,True,0.050516648,62,30,14.7,1,10.0,59,18.0,29.96,34591,289.81666666666666,1.2195451228414744,16087.840732849463
196,2009,7,15,16,True,0.25717566,62,30,14.7,1,10.0,68,23.0,29.94,21875,289.81666666666666,1.2187310072721544,33540.82478287001
196,2009,7,15,19,True,0.463834673,62,30,14.7,1,10.0,83,18.0,29.96,2232,289.81666666666666,1.2195451228414744,16087.840732849463
196,2009,7,15,22,False,0.670493685,62,30,14.7,1,10.0,93,15.0,29.99,0,289.81666666666666,1.2207662961954544,9319.415539742715
197,2009,7,16,1,False,0.777011494,60,30,13.0,1,10.0,96,11.0,29.99,0,288.7055555555555,1.2254645327540226,3689.4461089742877
197,2009,7,16,4,False,0.570114943,60,30,13.0,1,10.0,93,10.0,30.0,0,288.7055555555555,1.2258731571397359,2772.859755386247
197,2009,7,16,7,True,0.363218391,60,30,13.0,1,10.0,90,8.0,30.04,1861,288.7055555555555,1.227507654682589,1421.5971336841021
197,2009,7,16,10,True,0.156321839,60,30,13.0,1,10.0,73,13.0,30.05,26433,288.7055555555555,1.227916279068302,6102.1261707212225
197,2009,7,16,13,True,0.050574713,60,30,13.0,1,10.0,59,16.0,30.03,33639,288.7055555555555,1.2270990302968756,11368.991191620129
197,2009,7,16,16,True,0.257471264,60,30,13.0,1,10.0,61,18.0,29.98,21208,288.7055555555555,1.2250559083683095,16160.53721468365
197,2009,7,16,19,True,0.464367816,60,30,13.0,1,10.0,83,20.0,29.99,1992,288.7055555555555,1.2254645327540226,22175.483750408945
197,2009,7,16,22,False,0.671264368,60,30,13.0,1,10.0,90,14.0,30.03,0,288.7055555555555,1.2270990302968756,7616.335895948641
198,2009,7,17,1,False,0.778801843,62,30,13.7,1,10.0,93,13.0,30.01,0,289.81666666666666,1.2215804117647748,6070.640097650829
198,2009,7,17,4,False,0.571428571,62,30,13.7,1,10.0,93,10.0,30.01,0,289.81666666666666,1.2215804117647748,2763.1497941059765
198,2009,7,17,7,True,0.3640553,62,30,13.7,1,10.0,83,6.0,30.03,5203,289.81666666666666,1.2223945273340948,597.2381165102477
198,2009,7,17,10,True,0.156682028,62,30,13.7,1,10.0,68,8.0,30.02,28196,289.81666666666666,1.2219874695494346,1415.2041150069786
198,2009,7,17,13,True,0.050691244,62,30,13.7,1,10.0,57,17.0,29.98,32608,289.81666666666666,1.2203592384107946,13561.784107114658
198,2009,7,17,16,True,0.258064516,62,30,13.7,2,10.0,63,21.0,29.93,20628,289.81666666666666,1.2183239494874942,25521.31423456974
198,2009,7,17,19,True,0.465437788,62,30,13.7,1,10.0,78,18.0,29.95,1829,289.81666666666666,1.2191380650568144,16082.470959574148
198,2009,7,17,22,False,0.67281106,62,30,13.7,1,10.0,93,15.0,29.97,0,289.81666666666666,1.2199521806261344,9313.200524377768
199,2009,7,18,1,False,0.779700115,64,30,13.0,1,10.0,86,9.0,29.95,0,290.92777777777775,1.214481934038972,2002.631100091911
199,2009,7,18,4,False,0.572087659,64,30,13.0,1,10.0,90,6.0,29.93,0,290.92777777777775,1.213670927739113,592.975935950049
199,2009,7,18,7,True,0.364475202,64,30,13.0,1,10.0,81,6.0,29.94,4180,290.92777777777775,1.2140764308890426,593.1740568775298
